# One row per dispatched fleet member per run. DERIVED, NOT AUTHORED: every row
# is produced by skills/fleet/scripts/member-outcomes.mjs from the harness's own
# subagent transcripts. Re-running the scraper REPLACES rows in place, and the
# whole file may be regenerated when the role classifier changes.
#
# NEVER hand-edit a row, and never add a column that a human must fill. A
# hand-entered value cannot survive a regeneration, which is exactly why the
# verdicts live in tier-outcomes.tsv instead. See
# docs/specs/2026-08-27-fleet-member-outcomes-instrumentation-design.md.
#
# BLANK MEANS UNKNOWN, never zero and never "no". `effort` is blank for models
# that carry no effort control; `ticket`/`pr` are blank when the member name
# does not identify one (merge-bot's number is a WAVE).
#
# `agent` is an OPAQUE JOIN KEY — the member's transcript stem, relative to the
# session's subagents/ dir, used so a re-scrape REPLACES a row instead of
# duplicating it. It is not for display, not for grouping, and not domain data.
# Group on session, role, member and model. It is unique WITHIN A SESSION, which
# is all the key needs — it is NOT globally unique, because a NAMED member's
# stem is derived from its name and so repeats across sessions. Joining on
# `agent` alone merges unrelated members.
#
# THE POPULATION IS BOTH TRANSCRIPT DEPTHS. A directly-dispatched member writes
# subagents/agent-<id>.jsonl; a Workflow's fan-out writes
# subagents/workflows/wf_<id>/agent-<id>.jsonl. Both are scraped, and the nested
# half is roughly as large as the flat one. It is mostly review specialists, and
# workflows/review-pr.js pins model: "sonnet" on three of its six dimensions —
# so it is where model VARIES. Filtering it out silently re-creates the sampling
# bug this file was corrected for.
#
# SUPERSEDED GENERATIONS ARE A SEPARATE POPULATION. Rows carrying an older
# generation (claude-opus-4-7, claude-opus-4-8) must never be pooled with the
# current one under an "opus" label, and never read as a cheaper tier: pricing
# falls with each generation, so an older Opus is not cheaper than the current
# one and an older Sonnet is dearer. Pooling inverts the cost ordering this
# file exists to measure.
#
# TOKEN COLUMNS ARE PER-TURN, folded on the transcript's message.id. One
# assistant turn is written as several jsonl lines, one per content block, each
# repeating the same usage object — so summing per LINE overcounted
# cache_creation by 176% and `turns` by 141%, unevenly across models. board.mjs
# folds the same way; the two must not drift apart. `tokens_out` is the max
# across a turn's lines, because output_tokens is a streaming snapshot.
#
# There is no `errored` column. Transcript torn-ness is a property of WHEN the
# scraper ran, not of the member — it flips back on the next re-scrape — so it
# is reported on stderr and never stored. A member that stalled or hit a
# terminal API failure leaves a syntactically complete file and is
# indistinguishable here. Whether the work was any good is a verdict, and
# verdicts live in tier-outcomes.tsv, joined on `pr`.
#
# A within-run PAIR — the only unconfounded comparison — is a session+role that
# ran more than one model. Nothing is labelled; the pairing is a query:
#   awk -F'\t' '!/^#/ {k=$1 FS $3; if (!(k FS $5 in s)) {s[k FS $5]; n[k]++}} \
#     END{for (k in n) if (n[k] > 1) print k}' docs/metrics/member-outcomes.tsv
#
# Rows by model:
#   awk -F'\t' '!/^#/ {n[$5]++} END{for (k in n) print n[k], k}' docs/metrics/member-outcomes.tsv
#
# session	run_date	role	member	model	effort	ticket	pr	tokens_cache_create	tokens_out	wall_s	turns	agent
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	are-we-going	claude-opus-5	high			3995	2	11	2	agent-aare-we-going-9829f35864985ce0
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	are-we-going	claude-opus-5	high			214728	2832	285	13	agent-aare-we-going-fea115ba580cd3d5
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	general-purpose	claude-opus-5	high			46397	5715	210	16	agent-ab13691a2a437a1e2
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	general-purpose	claude-opus-5	high			46017	3378	242	17	agent-ac526f55b16da31fb
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	general-purpose	claude-opus-5	high			43294	1567	126	10	agent-acb344be0863a09c0
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	general-purpose	claude-opus-5	high			57376	1678	335	12	agent-ad36d8ee623626384
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	general-purpose	claude-opus-5	high			58233	2550	115	9	agent-ad4fb65668a2eb477
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	general-purpose	claude-opus-5	high			32123	2429	133	11	agent-afc85c44c69a60405
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	finisher	finisher-pr-969	claude-opus-5	high		969	44329	1287	373	11	agent-afinisher-pr-969-c6fb03bbacd23228
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	finisher	finisher-pr-970	claude-opus-5	high		970	35376	642	102	11	agent-afinisher-pr-970-b47861554e2be864
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	finisher	finisher-pr-972	claude-opus-5	high		972	51241	429	233	11	agent-afinisher-pr-972-6d4417d12cfbbc90
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	reviewer	fix-pr-969	claude-opus-5	high		969	202092	8227	1402	45	agent-afix-pr-969-93e219a91f76f766
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	reviewer	fix-pr-970	claude-opus-5	high		970	157103	14499	1105	24	agent-afix-pr-970-fe83416ecb480175
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	reviewer	fix-pr-972	claude-opus-5	high		972	787656	13759	3724	86	agent-afix-pr-972-09f9b85db5e568b4
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	implementer	impl-326	claude-opus-5	high	326		117896	24558	952	36	agent-aimpl-326-8ff64d19ecb6137c
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	implementer	impl-346	claude-opus-5	high	346		473855	17245	2832	73	agent-aimpl-346-ff754647cb571a51
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	implementer	impl-374	claude-opus-5	high	374		81794	4785	966	30	agent-aimpl-374-a4f77fa63d094ed7
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	implementer	impl-381	claude-opus-5	high	381		24047	269	13	2	agent-aimpl-381-767aa45df58e88ce
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			20685	24	33	4	workflows/wf_09c56b10-6e5/agent-a03089e528d81492f
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			38679	496	43	6	workflows/wf_09c56b10-6e5/agent-a10c9df695b2202e1
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			20541	1225	50	5	workflows/wf_09c56b10-6e5/agent-a34ebdeaeda04577f
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	high			73019	7446	558	25	workflows/wf_09c56b10-6e5/agent-a539297517cdb21dc
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	high			76528	6114	632	24	workflows/wf_09c56b10-6e5/agent-a7b35ad5acee47417
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			109632	4953	638	54	workflows/wf_09c56b10-6e5/agent-a843342f7dc784172
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			21038	152	31	4	workflows/wf_09c56b10-6e5/agent-ab015158dc1f7cfe9
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	high			99631	5005	741	26	workflows/wf_09c56b10-6e5/agent-abe36ae13fe48aa45
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			111263	2322	646	40	workflows/wf_09c56b10-6e5/agent-acf0aa7c253ede21f
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			22837	565	51	6	workflows/wf_09c56b10-6e5/agent-ae965ce45d6923a3e
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			99732	6371	651	33	workflows/wf_09c56b10-6e5/agent-aea2f863acb38fc2c
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			21321	375	42	5	workflows/wf_09c56b10-6e5/agent-aed25edf5bdf1ec3b
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-haiku-4-5-20251001				29190	348	48	10	workflows/wf_09c56b10-6e5/agent-af71e7bfc25878b9b
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			27282	1062	45	5	workflows/wf_4e99844f-ad9/agent-a02d2d0fc9596d506
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			157302	12592	1100	62	workflows/wf_4e99844f-ad9/agent-a0b9c72e54238c657
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			19148	30	38	4	workflows/wf_4e99844f-ad9/agent-a23d87b17b557989a
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			23045	319	63	5	workflows/wf_4e99844f-ad9/agent-a2b62d94b06b12c9d
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-haiku-4-5-20251001				29654	1413	44	8	workflows/wf_4e99844f-ad9/agent-a37b21eb2406e43ed
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			22545	522	67	6	workflows/wf_4e99844f-ad9/agent-a390a82de3f4390ea
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			29197	457	332	8	workflows/wf_4e99844f-ad9/agent-a3921c7a41100d4b1
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			25504	1454	62	9	workflows/wf_4e99844f-ad9/agent-a3bd64bd47bce4e54
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			17667	919	39	4	workflows/wf_4e99844f-ad9/agent-a45370c57d683bcad
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			40682	611	110	7	workflows/wf_4e99844f-ad9/agent-a55c7a221dca8b6af
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			18921	579	96	5	workflows/wf_4e99844f-ad9/agent-a6439c8ae434fa015
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			24422	767	95	7	workflows/wf_4e99844f-ad9/agent-a7282fcb8decdf630
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:type-design-analyzer	claude-sonnet-5	xhigh			95607	3079	704	41	workflows/wf_4e99844f-ad9/agent-a7c18a768703f6a05
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	high			145051	3875	1328	31	workflows/wf_4e99844f-ad9/agent-aa446f743f8482f07
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			30770	597	193	9	workflows/wf_4e99844f-ad9/agent-ab7bdabe379945297
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			23413	53	75	7	workflows/wf_4e99844f-ad9/agent-aba548a3e0b859c0a
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			21170	33	66	5	workflows/wf_4e99844f-ad9/agent-ac095a08580138cbc
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			27030	15	107	5	workflows/wf_4e99844f-ad9/agent-ac31e3c2768420d97
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			19366	9	38	4	workflows/wf_4e99844f-ad9/agent-acab591fdb14404ab
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	high			106104	5725	784	51	workflows/wf_4e99844f-ad9/agent-ad8d8eaecdda796b4
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			27666	43	496	6	workflows/wf_4e99844f-ad9/agent-adf6068b6708a5d9b
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			72760	944	536	7	workflows/wf_4e99844f-ad9/agent-ae2138189db08d884
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			21595	866	64	6	workflows/wf_4e99844f-ad9/agent-ae7a1a16d1bfd7936
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	high			92328	3998	822	32	workflows/wf_4e99844f-ad9/agent-aebaa5930ecd9f5a1
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			230215	9342	1954	111	workflows/wf_4e99844f-ad9/agent-af1d5eb58caa24e26
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:comment-analyzer	claude-sonnet-5	xhigh			112343	2755	648	35	workflows/wf_ea887043-a24/agent-a3040080f802932af
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			16053	315	27	3	workflows/wf_ea887043-a24/agent-a4dadc0350e6ef147
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			27253	4182	96	14	workflows/wf_ea887043-a24/agent-a53a93185ab14a349
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			20222	523	38	6	workflows/wf_ea887043-a24/agent-a5d214d44642f8f05
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	high			77469	3120	579	37	workflows/wf_ea887043-a24/agent-a76f9d9bdc6a8207d
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			41502	27	39	5	workflows/wf_ea887043-a24/agent-aad46704d8257586b
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			17244	606	29	4	workflows/wf_ea887043-a24/agent-ac9edbc0e457ff9fb
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-haiku-4-5-20251001				28826	501	40	8	workflows/wf_ea887043-a24/agent-ad2c69f1d1120eee5
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	workflow-subagent	claude-opus-5	low			18873	33	50	6	workflows/wf_ea887043-a24/agent-ae54fea017a2f796b
9a9e84ef-bbd2-4686-bf10-cd2bcba8e3ac	2026-08-28	specialist	pr-review-toolkit:pr-test-analyzer	claude-sonnet-5	xhigh			122381	4113	753	48	workflows/wf_ea887043-a24/agent-aeee00f9a03b352f2
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:comment-analyzer	claude-opus-5	xhigh			78808	24438	394	18	agent-a0098fa3822be55ee
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			49090	9960	197	13	agent-a0c7aa451c577f8a3
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			42075	4112	107	8	agent-a15dc76557002f6bf
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:pr-test-analyzer	claude-opus-5	xhigh			151273	42094	864	53	agent-a18e652ff645a7eab
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				13017	3822	80	4	agent-a1a9662239d5cf9f5
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				24075	5262	78	4	agent-a24961fccc9c7afdb
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:pr-test-analyzer	claude-opus-5	xhigh			80057	29627	489	21	agent-a2678fd94caadd3db
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			125442	20999	399	19	agent-a2b167b686eb432d4
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:comment-analyzer	claude-opus-5	xhigh			127086	39458	763	31	agent-a32f9aa289fe46adc
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			45633	4687	98	7	agent-a3cae6b1c33963ba3
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			52171	10270	191	7	agent-a436b85068b7d1b43
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			119385	24571	398	14	agent-a44d5e7430aae5916
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			52249	8069	126	12	agent-a50df4fbb3a14891f
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			42335	6526	106	9	agent-a53756cfe0f178420
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				10569	3166	48	4	agent-a537d2f268f8a1ef9
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			46040	6813	122	8	agent-a69d30a8de482c7b4
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				19981	2633	39	4	agent-a6b2ab727fe39fec2
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				8811	1605	34	4	agent-a6b8808203b990364
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			52096	5710	141	13	agent-a6f9e88ad2c3b73fd
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			46779	6872	115	11	agent-a7267e563c28b1eb6
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			48824	3946	156	13	agent-a74364a0429d7a01a
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			44205	8201	145	11	agent-a773cbf74368022a3
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			47712	8098	128	12	agent-a9d17737bf9a094a1
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			50020	10025	160	10	agent-aa19a9f63c4d191e6
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:type-design-analyzer	claude-opus-5	xhigh			124963	44399	738	45	agent-aa826165f9515060b
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:pr-test-analyzer	claude-opus-5	xhigh			80199	22536	400	26	agent-ab7346aae61680a84
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			27467	3040	54	5	agent-ab785ab5f86e8664c
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	sizing	general-purpose	claude-opus-5	xhigh			59446	13267	232	16	agent-ac01aed001e3b6ce4
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:silent-failure-hunter	claude-opus-5	xhigh			173044	49012	853	41	agent-ac87ef7163b429299
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				23279	3256	76	4	agent-ad26df99f080a7b92
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:code-simplifier	claude-opus-5	xhigh			151082	46187	920	48	agent-ada7a15f42e15582e
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:comment-analyzer	claude-opus-5	xhigh			126182	18494	357	10	agent-ade3749593c95f174
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				18971	2112	29	3	agent-ae3030347b96e7afe
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	specialist	pr-review-toolkit:code-reviewer	claude-opus-5	xhigh			148996	40084	857	40	agent-af06a43942dd5c7f1
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				25909	5323	62	6	agent-afa95384e27a2dd74
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	finisher	finish-567	claude-opus-5	xhigh		567	29756	3406	66	5	agent-afinish-567-2ad92e4c597a04a0
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	finisher	finish-574	claude-opus-5	xhigh		574	29720	5760	109	9	agent-afinish-574-f2f465da2bcef127
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	finisher	finish-575	claude-opus-5	xhigh		575	19760	1783	45	4	agent-afinish-575-5e1187dc45356f6e
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	reviewer	fix-567-tr-platform	claude-opus-5	xhigh			96137	33757	708	36	agent-afix-567-tr-platform-42fdde01ed8b1b2a
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	other	housekeeper	claude-opus-5	xhigh			75940	6831	171	7	agent-ahousekeeper-a02ed5f7fc410142
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	other	housekeeper-b	claude-opus-5	xhigh			85277	12994	261	8	agent-ahousekeeper-b-f00ad2ca6ece02b5
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	implementer	impl-538	claude-opus-5	xhigh	538		63602	17156	515	31	agent-aimpl-538-4cfd7242dd7ddd26
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	implementer	impl-559	claude-opus-5	xhigh	559		58665	15382	298	25	agent-aimpl-559-06607cefaaf051b5
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	merge-bot	merge-bot-1	claude-opus-5	xhigh			36906	6998	156	13	agent-amerge-bot-1-88eac9b032dc7b97
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	merge-bot	merge-bot-2	claude-opus-5	xhigh			69988	7440	473	16	agent-amerge-bot-2-c27b91b0b8af104e
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	merge-bot	merge-bot-3	claude-opus-5	xhigh			75887	7114	440	14	agent-amerge-bot-3-51a6ba984d057b70
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	reviewer	review-pr-567	claude-opus-5	xhigh		567	1367146	137960	5396	148	agent-areview-pr-567-5060d7fc125c7d9d
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	reviewer	review-pr-574	claude-opus-5	xhigh		574	469117	42047	751	37	agent-areview-pr-574-57b54907caf058d6
9bca232d-c0d4-48ba-9db5-44debe9b9424	2026-07-30	reviewer	review-pr-575	claude-opus-5	xhigh		575	285617	46867	1256	58	agent-areview-pr-575-55fadf754a29731b
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				18296	1906	26	4	agent-a08018b511a072ffe
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				8595	2890	36	5	agent-a185c52cfd5d392e1
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				20634	3706	44	5	agent-a56f26c2b4f4208a9
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				11235	3536	57	6	agent-a7524f1a5e69b5015
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	memory	memory-proxy	claude-haiku-4-5-20251001				18638	2137	27	4	agent-abd0e78c1cd004be7
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	final-fix	claude-opus-5	xhigh			94938	18994	316	21	agent-afinal-fix-005eac594450d338
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	final-rereview	claude-sonnet-5	xhigh			225500	10593	369	13	agent-afinal-rereview-96fe087177ada319
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	final-review	claude-opus-5	xhigh			272513	27175	400	14	agent-afinal-review-d8da0b43bf4105d5
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task1-impl	claude-sonnet-5	xhigh			59467	4245	137	17	agent-atask1-impl-f0c4c171e0561374
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task1-review	claude-sonnet-5	xhigh			68763	11967	144	5	agent-atask1-review-90cae199af431d0a
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task2-impl	claude-haiku-4-5-20251001				38962	3200	83	10	agent-atask2-impl-921839847dfd4d06
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task2-review	claude-sonnet-5	xhigh			60570	3218	68	6	agent-atask2-review-58a94ea56b82b119
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task3-impl	claude-sonnet-5	xhigh			41322	9920	142	22	agent-atask3-impl-a022f1a5ca50e90e
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task3-review	claude-sonnet-5	xhigh			44015	11982	145	9	agent-atask3-review-c8f440a79ac4cea2
9c0f866a-d2be-4bc6-8a86-09c7b1497a66	2026-07-30	other	task4-impl	claude-sonnet-5	xhigh			109889	17393	738	34	agent-atask4-impl-7d23a7728e659a4b
